Group,Segment,mean_psi,std_psi,mean_dist_cmass,std_mean_dist_cmass,mean_dist_nearest,std_mean_dist_nearest,var_angle,std_var_angle,vicsek_order,std_vicsek_order,Manual,Emerged,mean_beauty,std_mean_beauty
A_9,16,-8.704252542373384,1.7214691650322582,0.4353204874498366,0.22320310449763403,0.43295983146647726,0.2748138224256382,3.6595369293665194,2.2873838962030653,0.3378691301228579,0.1314764203772131,0,0,4.0,1.9999999999999998
A_9,17,-4.515882825618474,1.553298301774142,0.2769820845658893,0.0010576417161677087,0.3462447144846961,0.34929563057642016,5.212727558180855,3.781172177458592,0.23855650913665463,0.12195476431587239,0,0,3.659090909090909,1.8917591397178792
A_9,18,-6.2817849688056535,2.09969333458371,0.30283016661152856,0.016257071475821627,0.16662634254052852,0.022514994434929003,6.827622649737316,4.31284532951407,0.32399587191127693,0.10124614559078376,0,0,3.727272727272727,1.5901387443288224
A_9,19,-8.908954804287019,3.263305465770062,0.35805134031762365,0.10334769437053387,0.23306577356790611,0.08651994797091239,4.759227240349063,3.4775208317391235,0.31914035574175714,0.10252864020141574,0,0,3.522727272727273,1.910663300917108
A_9,20,-4.854151784591845,0.4849530330713364,0.2978892644000218,0.024434027798062707,0.175635356247346,0.022053998613868135,6.6892989896458666,3.6767243309652353,0.26240663046513724,0.08206233949670207,0,0,3.727272727272727,1.8969208386424854
A_9,21,-7.25020429234645,2.0366433049863613,0.32157345395933795,0.03554889835909993,0.19502163317947793,0.02642097116129183,4.021583231578694,2.7570833528570713,0.2245570952568149,0.12060804477011428,0,0,3.6363636363636362,1.8563644025153043
A_9,22,-4.107956420117483,1.3060501825062367,0.38745275758308595,0.036825129069647106,0.22448410008081515,0.038246720108926345,4.303722322515527,3.5661920042167847,0.28160212851356686,0.09539297687959243,0,0,3.8863636363636362,2.002508997057965
A_9,23,-2.944397984027924,0.9912283313346335,0.3674559161374676,0.009244176100108574,0.21496112920875393,0.03501818720020623,7.754927587098724,4.345122975032622,0.2914948328064817,0.14779992486817822,0,0,3.772727272727273,1.8282490843940653
A_9,24,-5.472372641315335,1.3734539714762548,0.3058295343521679,0.046363516623104714,0.17874286278456633,0.06089456963782348,3.928781969036067,3.199689232672234,0.3246747690984843,0.16306647467117313,0,0,3.3863636363636362,1.8453701852223034
A_9,25,-3.574063499374121,1.9688132512544678,0.36012736749890195,0.06168774792855985,0.1870680267619057,0.05145169980913149,8.504424601980757,4.014710216245696,0.34972796396819184,0.16000384456229577,0,0,3.227272727272727,1.5680477621409303
A_9,26,-2.27783889973671,0.7912249767137677,0.380486155544471,0.12042705598682492,0.26871005569832546,0.19448545075013332,3.592902390722588,1.762126084302783,0.24889946061554366,0.11349725197535707,0,0,3.590909090909091,1.992056105240779
A_9,27,-3.3542178466531394,2.026227976520848,0.32610540456681203,0.040587788359892046,0.19545001162512557,0.023286914812521174,4.923742963273838,3.280759672024732,0.3135102820555282,0.15852409786235014,0,0,3.659090909090909,2.0453370884763293
A_9,28,-9.123677366225847,2.0021238684749405,0.30060978924650156,0.03552890336614846,0.17140042485476845,0.03345006212432362,4.213905142649808,4.262676208955071,0.35577587006182027,0.14711492495610456,0,0,3.1136363636363638,1.728232180392614
A_9,29,-5.125649582909146,4.4316673239090845,0.3133311454821143,0.029130371272116602,0.1809048262203433,0.029075246350040135,6.675589656098917,3.597129528092205,0.24828217986827905,0.13487630118035612,0,0,3.9318181818181817,1.9095564719750324
A_9,30,-3.837724205104082,1.0568694694278378,0.3475874888358498,0.04025476153493258,0.21068471401750097,0.02594401921935898,2.718861186882998,1.1530740093063132,0.30417751772011753,0.16457662828312936,0,0,3.3636363636363638,2.0241668868015004
A_9,31,-6.223870298398706,0.7949208634069136,0.3479222839599519,0.02722715984527049,0.1919362296411273,0.020545128897435264,6.676741274700569,4.730138398480384,0.35072247503386556,0.12788147193801408,0,0,3.7045454545454546,1.9238955811551108
A_9,32,-8.990283503413403,1.0265821044482193,0.30291377094996264,0.010891051440784559,0.17947991583306913,0.005993975996247376,1.9557699781177649,2.1022316310188693,0.5529357810307807,0.1912638645560596,0,0,2.522727272727273,1.784801941505469
A_10,1,-3.0050791882639345,1.4421825715360193,0.3146796215136895,0.018500047216364748,0.18010572341193717,0.01351140155026673,5.855702846387816,3.261515690287665,0.22622635852788744,0.08817892218845129,0,1,5.340909090909091,2.1234371195883495
A_10,2,-0.626561489134615,1.8815681699416826,0.3211468832495651,0.018206906687119592,0.1618911883446176,0.023535814630573165,5.90939940359846,3.8307618952404594,0.18995018715682452,0.0979089710929952,0,1,5.954545454545454,1.9878063807091877
A_10,3,0.2743207377986039,2.7150354475951786,0.30607360794110633,0.021113957095571855,0.15042805045585,0.0195302918813937,4.9542540815056,3.6013641893485864,0.26435919772742106,0.09871430090217674,0,1,5.7272727272727275,2.1713101431724473
A_10,4,-7.976612264325968,1.5550603902785207,0.313715545095427,0.03540882599887299,0.16067203820607143,0.013023122748087706,6.41134303007668,4.181316389480152,0.22452621139499104,0.10766354282478256,0,1,6.045454545454546,2.352183997060045
A_10,5,-1.276632534721835,0.4353638232774433,0.29934296705223246,0.024349923980232075,0.16001296181849678,0.01573491426399369,4.575335482389395,2.5721132518364778,0.2042652077006998,0.1181584525069593,0,1,5.113636363636363,2.616725355405813
A_10,6,0.3781517613679254,0.4691473857741562,0.2689919570282203,0.029549845274477075,0.15041715966203187,0.015371762767166036,6.242738740147996,3.8282594220058788,0.177905886197828,0.12449785908113885,0,1,5.5,2.3575706850238283
A_10,7,-0.010212229982063814,2.8728607666076416,0.27803872059906,0.024310608152165285,0.15052047956877418,0.011005770521509747,4.512420366636051,3.0631094239700714,0.27234508783684086,0.10439414916907036,0,1,5.090909090909091,2.2289655731812146
B_1,1,0.17304594956235414,0.41890329323427405,0.32264593697254895,0.011501735042459785,0.17829538764908304,0.012085337458061392,5.287161856664342,3.2817702525643684,0.12990532454029652,0.05400876323158416,0,1,6.568181818181818,2.0730578164536095
B_1,2,-2.0278087231752364,3.1279962118295424,0.21891652711068493,0.03221165694478394,0.12463813774700189,0.014279476068695058,4.944446117464077,3.5827228467844767,0.19342565255735397,0.09133717525128374,0,1,5.2727272727272725,1.9453419184565006
B_1,3,-1.042745119696659,1.8478285470259423,0.22094546598274167,0.01641826853628908,0.1336857854390471,0.017987432180981283,5.108206129136761,3.5640316663465774,0.20523805353199684,0.10210293743739692,0,1,4.159090909090909,1.8292606438589463
B_1,4,-5.518065154901839,1.1976706630862883,0.31044230686815305,0.024333572071155735,0.17180268228038512,0.026148485134023094,5.169577125803107,4.023520075137852,0.35086828935553327,0.1994474066692679,0,1,3.75,1.780057485353434
B_1,5,-7.209549480213597,0.8448605777828636,0.31802801340580117,0.026292325595974057,0.1907613739564045,0.021743864917358705,5.118539854627077,3.5900680679554475,0.29345637689135273,0.1395340556351582,0,1,3.5681818181818183,1.9095564719750324
B_1,6,-7.636764112440956,5.000487034688885,0.3376122245664439,0.024225937506365737,0.1923377802142202,0.023628215266517375,3.248966488704052,1.232333360890738,0.26146166336317705,0.1012899195892088,0,1,4.431818181818182,2.306691250322179
B_1,7,-8.94157086737092,4.158769572044692,0.30543485435746026,0.030526753153790092,0.15398946899208632,0.02466977983930913,6.481903947257619,4.327142184678059,0.2999698683109589,0.10770622216151075,0,1,3.6363636363636362,1.7532814296826937
B_1,8,-2.382955751202472,2.27506212839814,0.2787657692392384,0.015723057220658223,0.149338169191355,0.028294901885337866,4.938515961419095,3.1751965177389416,0.18255286909678534,0.10584527858191829,0,1,3.522727272727273,1.9468356718512196
B_1,9,-2.3211821871962575,2.461585255938095,0.29677306986745744,0.041445131717431805,0.1311935535835719,0.017812129464471253,7.7855473660485455,4.327386085411367,0.24897643933158176,0.1066334634326495,0,1,3.522727272727273,1.994045045835298
B_1,10,-6.659170472899926,0.738882279294034,0.2828670388635777,0.02060031620297011,0.14272582261332875,0.012746443913215057,3.7850706537263434,2.3376260740093358,0.27546100594438166,0.12129374653016987,0,1,4.045454545454546,1.82940510669383
B_1,11,-3.3838237634249757,0.4059799133918581,0.302356871937002,0.01989085551008962,0.159165614758743,0.017076207195546925,5.197497241579447,4.021656947261745,0.189695396232265,0.09043233090523416,0,1,3.25,1.8188291659426736
B_1,12,-2.07907545377723,0.476932972249891,0.2848713962342956,0.02871883154421986,0.14456676484537212,0.01573186446038245,5.840409674139253,3.8201523144696283,0.20824817972658385,0.07970657820449879,0,1,4.295454545454546,1.650645334752941
B_1,13,-3.4843148255027856,0.6896115048764204,0.3476880066063663,0.02946837661127195,0.13439585723716044,0.0048535259474138505,2.4026994475286303,1.3157689386892992,0.3861022497588021,0.09795765186694468,0,1,5.5227272727272725,2.2359497889652586
B_1,14,-7.940388272130521,3.1001689141907627,0.3772775901598368,0.01039271204519851,0.17420528999059312,0.013443989337617568,5.9278038800249,4.499384247705298,0.3758494909803883,0.07390406132729724,0,1,6.454545454545454,1.9819481308133855
B_1,15,-9.83136505493376,7.429253580676537,0.36929244769407626,0.008822248249748373,0.1724194149864736,0.01588332485069805,5.672172359987392,3.86090551842364,0.332972778576253,0.05076660265218204,0,1,6.7272727272727275,1.7831724585449718
B_1,16,-5.422144960345848,6.0071799130976125,0.3140594611579572,0.04608148960281389,0.1426595664776365,0.011368196012455855,6.463537765110986,3.804689035995334,0.13681453938444169,0.0760408083033614,0,1,7.045454545454546,1.7514717459769664
B_1,17,1.791110330611102,0.9395475374683527,0.24437052566729028,0.0062132935056736,0.12990982130622528,0.005268542528102554,6.071454043807287,3.3394764796577316,0.08984090886424882,0.04078998534013344,0,1,7.113636363636363,1.8951088707869281
B_1,18,1.6954554104104633,0.5832632789901142,0.22040559189946343,0.006491824629195942,0.11967078386808798,0.007193136585345952,5.740324913118899,3.231658677947503,0.10201041988100715,0.047831079014385235,0,1,7.363636363636363,2.091965906286606
B_1,19,2.5592298563777875,0.5544712150107358,0.20529506117726562,0.013626160411299137,0.11622072186065557,0.010071707138446871,4.870593701099619,2.350655836808542,0.1304423502968374,0.05103532103781113,0,1,6.636363636363637,1.9058161785843648
B_2,1,-7.554118352843925,1.5692362033889795,0.30134804693657957,0.02185007754842862,0.17857300820717947,0.01886099520003436,6.667528648925484,3.7665726351538047,0.23578393646284354,0.1436111701148471,0,0,4.659090909090909,2.0339351458662227
B_2,2,-9.241568531282857,2.232542667212202,0.3306384575540468,0.009692320789145812,0.16019866062752897,0.01341481296188807,6.974754318903193,4.135803135022962,0.22873184806599456,0.07266073489970466,0,0,5.318181818181818,1.8523740552577295
B_2,3,-6.575378949577466,4.409710240140387,0.337459294694843,0.015697152558378436,0.164809318786003,0.01568100277947251,5.053369700689935,3.2329571119355083,0.1761925914210851,0.10297303017229255,0,0,4.386363636363637,1.967360515913941
B_2,4,-2.436786738453749,1.1215905349928235,0.30650396532517793,0.03230385361048248,0.14609697404038624,0.013151856884334966,4.1996912401923945,2.3672315491066565,0.33342874994805877,0.13563143403590147,0,0,3.590909090909091,1.6749617394891867
B_2,5,-3.7407683471770157,1.0622501244377005,0.23101988092049594,0.014066516702418028,0.14061802592959768,0.018976519564228193,5.346295818065573,3.8947635431441077,0.32397877165183736,0.17558833150378098,0,0,4.0,2.1993656590766304
B_2,6,-4.874039081570464,2.264840801110583,0.2788024444974648,0.02716806717664608,0.1595139160452231,0.015158988231640375,5.8958871447763865,3.912309684342741,0.2848442404361668,0.12726133516812893,0,0,4.136363636363637,1.8500899926686043
B_3,1,-12.329515393687078,3.2201362229946926,0.218760625984136,0.02327023030716443,0.1482444050004052,0.01912437477130079,6.145001747202193,4.478645220398907,0.4971560249637721,0.07865360559682062,0,1,4.545454545454546,1.9701793738966245
B_3,2,-18.463860508515033,2.565708272354887,0.23716643628608403,0.013393605399300396,0.1476950392492043,0.010420710311835902,2.8089610462620103,2.921157736096215,0.5286453271629286,0.09450532519912251,0,1,3.5454545454545454,1.9344435586511086
B_3,3,-13.605053060424504,3.8569551679841685,0.1926755046290742,0.014129270410473625,0.13615288334337633,0.021330596703871614,8.484433227680288,5.114182097312799,0.42286888350884294,0.1841628033337624,0,1,3.340909090909091,1.9040126760641871
B_3,4,-5.511376640943926,2.3321130626502447,0.16633160066570477,0.01714200027600725,0.11071528075867103,0.010452995260235532,0.9648466992826449,0.5942477596549571,0.6687585456120088,0.14619678441157224,0,1,3.6363636363636362,1.6856564395318834
B_3,5,-8.940906626024141,2.797491647824827,0.1622636723888472,0.015410976004706338,0.09651145678734979,0.00948342130530043,4.376575380267528,2.8810075695955013,0.4818698654258575,0.20415240803396684,0,1,3.227272727272727,1.9273265778906157
B_3,6,-8.675186886919116,3.0568596106563244,0.22464731632727142,0.030767584072316157,0.1188715291901686,0.013159836414851446,6.186972860384359,5.195689718722106,0.5751889148292978,0.24080132576807783,0,1,3.3863636363636362,1.7011064674295535
B_3,7,-6.949034896719947,2.647484572888203,0.2746389675993691,0.021260741227545826,0.14759832156001812,0.014516552648957837,1.8564514166860724,1.044850061506799,0.4737424950524357,0.1381214980786834,0,1,3.6363636363636362,1.8311377717452206
B_3,8,-8.306946667032413,1.0714166403179686,0.24096750894027633,0.019342223107254326,0.1486423208944069,0.014859234990840147,5.46669210496688,3.9840001815420134,0.3741927457128158,0.18239131546926282,0,1,3.340909090909091,1.6416551746556196
B_3,9,-3.6119603891702337,1.6154192818219029,0.24651025233071908,0.01390709970570265,0.1534191204261319,0.016583478760563812,6.613300761044645,5.152653763540595,0.3308022415446171,0.13453897828867298,0,1,3.022727272727273,1.6209190095492034
B_3,10,-6.41331429324578,2.3730030885700746,0.1833769144452947,0.022153852607442816,0.11830537690783022,0.0165123089150391,3.670768651302675,4.00169712837475,0.5282272535818303,0.12615262900867594,0,1,3.9545454545454546,1.9642685537813325
B_3,11,-9.009186711468436,2.1684631352427495,0.32559533721680933,0.0458230124265444,0.14964097878556057,0.012093646697581466,6.415415574222582,4.327584659750969,0.26791715999551646,0.12784109748031117,0,1,4.590909090909091,1.968569092161387
B_3,12,-4.77312302080541,2.479091241693213,0.31669490177094795,0.005558457208468269,0.14580454558410602,0.014231925740345501,7.466255256673381,3.7243044344387326,0.24002246898269816,0.09213367359411066,0,1,5.818181818181818,1.9080335338178316
B_3,13,-4.440423738445693,1.5231955230576708,0.3183967776384507,0.02041427678053266,0.1454457864767452,0.010378720700987833,5.601084549070161,3.633953310009276,0.19102596526153842,0.10446272515564681,0,1,6.113636363636363,1.7549386670646248
B_3,14,1.6997595133820904,1.1936863607663384,0.1811817115882715,0.03000875191237919,0.10213246527306077,0.011097378791560301,6.496706323546825,3.732726938155099,0.12069060770906485,0.06380080117958602,0,1,6.2727272727272725,1.7568952049281046
B_4,1,-3.3368370575492396,3.279612814235442,0.2711550704907362,0.016056283604350127,0.16500886510711962,0.013802446300653862,4.86519093978258,3.317491076087643,0.23017561801792602,0.07183886569673949,0,0,4.162790697674419,1.8762961559075133
B_4,2,-4.58501050751868,2.855135123757102,0.2641904493810359,0.018686379508363517,0.1592334485231217,0.007723127961303698,5.528795281009724,3.7275145663401372,0.15394567327146616,0.08905929019866192,0,0,4.431818181818182,2.0276888811480673
B_4,3,-7.3199702810272145,4.005334471828329,0.2878711037530208,0.01971495797797406,0.16440292673810344,0.013557171879841935,6.982750391693389,3.2226546280078416,0.15712749358980307,0.07857425285929982,0,0,4.431818181818182,2.0953739442336685
B_4,4,-0.4449405207321878,0.7413201204920875,0.2807426012337781,0.01769375754344621,0.1818873612856183,0.013225620286066858,7.147971775614471,3.245916474036632,0.1658550348198577,0.08016737745251344,0,0,4.2727272727272725,1.7167253354507341
B_4,5,-3.4626357824047385,1.4876645221153206,0.2651644077992622,0.04026436129779444,0.1647748143357529,0.027052106990732315,4.303951120016175,2.9157789282979776,0.26216039522577333,0.1325690989408965,0,0,3.272727272727273,1.7031248484686785
B_4,6,-5.435632684014257,0.5984401469129045,0.20188347328790499,0.013535881232327582,0.12724247668039404,0.011887952210356536,2.8599454366583066,1.9133263191687713,0.3270155309754918,0.12164591020929238,0,0,3.4545454545454546,1.7973435883631215
B_4,7,-3.223465526255605,2.718094504498033,0.2704353234662478,0.01651586841549769,0.15513707619754402,0.007834287209538365,5.418228002854642,4.085013070324866,0.32213693907988533,0.16132281411578972,0,0,4.681818181818182,1.9502263109310622
B_4,8,-15.107328350727402,1.9486214000863151,0.30665213928064633,0.019915061438418986,0.18389183945174783,0.020983287348452572,5.167857524768782,4.395358372791253,0.39916945161939293,0.1016071882182296,0,0,4.431818181818182,1.7573464043204496
B_4,9,-9.202952002036277,3.9082477929862214,0.34185906894320145,0.006583013366588237,0.16797161255682322,0.009882669902972544,7.619056944773848,4.916373860653354,0.277438904286986,0.08166726492243474,0,0,5.2272727272727275,1.7896814886640606
B_4,10,-11.06324539316259,7.4595086954360665,0.2698221820872659,0.052445376004660975,0.1520643655712964,0.019190266609326666,3.23218381765004,3.01282266327539,0.41427023772408433,0.10765289214429563,0,0,4.386363636363637,1.9073408872150472
B_4,11,-14.265625214073657,7.512369335551919,0.2981856544445243,0.01918680160177334,0.16698818980718244,0.015705193364292633,5.9943947256642165,4.388179250525963,0.2845981109542098,0.13935689194113277,0,0,3.659090909090909,1.8292606438589463
B_4,12,-5.12318898920075,1.353548581037383,0.2681873236697586,0.0333607201776319,0.13299025234215708,0.014572430580344778,3.588010147939722,2.7633568147286915,0.36936279529240695,0.16040916721712867,0,0,3.7954545454545454,1.9117694890548869
B_4,13,-4.79913940571,3.221428501421548,0.34987770525126366,0.02305904875371484,0.17864145727815284,0.008218898350110575,7.14731863608617,3.9103454295127134,0.19280521060693226,0.09980374642942404,0,0,4.931818181818182,2.050498830661811
B_4,14,-8.855915150587427,4.055285103388924,0.339153932415604,0.018180927492084144,0.17916176418353172,0.02160953738317255,3.423704402562592,1.8283645513544446,0.28091011909021674,0.08365010578070835,0,0,3.9545454545454546,2.045466290781406
B_4,15,-9.874648006657424,5.2736389090603915,0.30258201914939775,0.01609592543403539,0.15898922962048853,0.023268875085651095,4.559537838928768,2.1322925222949003,0.2479948152785818,0.13871803783273992,0,0,3.4318181818181817,2.117454892550799
B_4,16,-7.320897952745949,2.0153553172499543,0.3292730652492561,0.022376008279561092,0.17617821787289245,0.029358450904195185,7.672938785021679,3.5747783670262296,0.337884067906673,0.10785330899220291,0,0,3.0,1.9883380930045633
B_4,17,-6.9483749411508455,4.436756595683313,0.30703751718522,0.03410022379138037,0.18038412444363686,0.019087436473227932,3.3203039155520244,2.3424606097141147,0.3752887791163594,0.1537543561241718,0,0,3.522727272727273,1.7452745018136147
B_4,18,-5.860782401604427,2.534680768400823,0.33153304114876386,0.03768810154726225,0.19039692381319415,0.00796878146996689,7.12811445814947,4.71779126705724,0.30320848598945127,0.16682471834892462,0,0,4.340909090909091,1.7645499039801522
B_4,19,-12.671345656335406,4.342169705116124,0.3546619896378533,0.020115353590552405,0.20404874863581132,0.024121426031624045,6.635779245980974,3.796788372497691,0.23636305159585227,0.10907309910574199,0,0,4.386363636363637,2.2641381037970145
B_4,20,-7.087461974051331,1.6077819664474182,0.31555725441889254,0.023217718515318363,0.17195780964286164,0.019456161420022,6.5897084735212506,5.051961850386163,0.27771831544482833,0.11000777313510343,0,0,3.5,1.9941775713427607
B_4,21,-7.844145021365616,1.0633555312761207,0.33756792777735195,0.03814636750540219,0.17160089007828538,0.019153495755400398,4.522231907447846,3.2249628735992997,0.2483228634491447,0.13246915441432716,0,0,4.863636363636363,2.075223821953929
B_4,22,-5.25685082726999,0.3689629492057627,0.3396616351250493,0.016112187377314034,0.1682851109757797,0.007265410125036222,6.711059581355093,3.694995278949926,0.15713792391302747,0.07266847087315997,0,0,5.795454545454546,1.7597508472501053
B_4,23,-5.412791524774206,1.248474708401887,0.30622818360922094,0.008281278327348207,0.15868708221966235,0.013397176775344511,8.151798989884417,4.095821297271571,0.18632387430882769,0.09808811247009326,0,0,5.204545454545454,1.8118414820357132
B_4,24,-9.304015287326298,5.901297835400475,0.3011200053740949,0.015492816014933911,0.15102128491984523,0.012629841698479043,5.085657882074792,3.181175515198233,0.23212708181694358,0.1283072361337729,0,0,4.659090909090909,1.6557606531079756
B_4,25,-4.536155192283934,2.1483870585719296,0.2836810201697462,0.01710676826371595,0.1297405291038314,0.010064419660939896,6.8123121890430145,4.293628151360828,0.20437511842823658,0.0977292932890901,0,0,5.295454545454546,1.862475789816683
B_4,26,-2.746725391971841,3.921350233303657,0.30293931725671003,0.016576720834966276,0.14685173626023632,0.01331949445337709,7.6201940083679425,4.125849143345805,0.19277909964491916,0.09716037859802334,0,0,5.704545454545454,1.6506453347529408
B_4,27,-3.4688923561988085,1.9527904783067682,0.32393754070597147,0.010646142795712566,0.16659549362103784,0.010450129425095961,3.488602558618453,2.2105418285534184,0.24845050040152722,0.09658490870584363,0,0,6.045454545454546,2.1235615701156116
B_4,28,-3.48757732885658,1.1865781449390744,0.3415079104701305,0.01712976675184176,0.1782083315348925,0.014219426924026664,7.440014943160988,3.9263306017836848,0.30461160566418144,0.10164030351411706,0,0,5.363636363636363,1.6856564395318834
B_4,29,-1.8248027176960322,0.322045248796291,0.36461727543568073,0.016169892985458484,0.19626571453619718,0.007667365861396516,5.755340448045493,3.284078109846614,0.13228064928218067,0.06898072587349655,0,0,6.4772727272727275,2.0963826692622427
B_4,30,-1.5113776995349204,0.5586076715028845,0.3252464325950939,0.0075845460282687694,0.17050600785952372,0.007009538390041758,6.925345829949182,3.6301072359622566,0.15188041688410572,0.06046043469924836,0,0,6.409090909090909,2.0944909113170804
B_4,31,-1.1342857157197435,0.9207811760960855,0.3231690055812918,0.006442565656786126,0.17469695803636454,0.007362055308410327,4.078455455730523,2.2847202357480474,0.15730419488132721,0.0651540160746025,0,0,6.318181818181818,1.8896625424431994
B_4,32,-3.404791751806368,0.7071559747115648,0.3332535464978809,0.010916723539221013,0.17282063289096056,0.007642355342252053,8.10682219553214,3.6622859035510733,0.15263059897807058,0.07101558600163754,0,0,6.318181818181818,2.143380586425655
B_4,33,-1.8574800572216466,1.749469706847814,0.35248551948744394,0.01942595145800185,0.19507852060941985,0.014884797663095372,5.416266469879006,3.136239807572727,0.12831238634617367,0.06585199612814423,0,0,5.9772727272727275,1.6065076431847418
B_4,34,0.6255618806812623,0.7305788173434489,0.2747610408082032,0.03772683478771524,0.1535939636335294,0.011681258078232181,8.223289528674293,3.1857204172031928,0.1678833845148822,0.07777623512806507,0,0,6.0227272727272725,1.649364026324063
B_4,35,-4.3120643145622575,2.9263572109991705,0.16612583864897335,0.013861988916692426,0.10266723556980771,0.009845376148781173,3.864330414317375,2.047615640793151,0.1900346539556845,0.07686846634915916,0,0,5.613636363636363,1.6170013747949612
B_5,1,-7.717889546635951,2.505684908487095,0.3164506176161526,0.018294297095271486,0.1803909171733124,0.015794645672163963,2.8291032818394304,1.6765914393118515,0.3028917608449818,0.13313034417381533,0,0,3.5454545454545454,1.6629274474733566
B_5,2,-7.770662031794666,2.910438937650859,0.3181364907690154,0.025539337787411385,0.20186185234874643,0.013213814039886296,6.29449637006677,3.9460514180787034,0.3291628667797287,0.14033940133064124,0,0,3.727272727272727,1.9925866835176635
B_5,3,-12.989123368546155,1.4503075353571089,0.2770109198371673,0.018859998290085795,0.15277773326656632,0.023417025161448512,4.162750786323407,2.801348322995972,0.3092206449320807,0.09503333495326047,0,0,4.159090909090909,1.8292606438589463
B_5,4,-7.804525172668167,0.8432764267255767,0.2747605209573109,0.015190948478066315,0.16067099593119274,0.020948865970385838,4.874913955209582,3.4623121431293153,0.24389294921829324,0.11346708624633584,0,0,4.659090909090909,1.7513208545921521
B_5,5,-6.417133913010291,0.6498237210946946,0.27348372369459867,0.015100639765757633,0.1473380004732284,0.01728618208957129,4.990502435746646,2.371586086151874,0.1058105737411978,0.0510125131186014,0,0,5.4772727272727275,1.7585490367310594
B_5,6,-4.858634764629979,1.8984819908341695,0.31258604269890305,0.03175763381504819,0.16890623452601186,0.020270034077213155,4.1831771603605326,2.4547830669904758,0.2260634881435989,0.13319885803956935,0,0,4.886363636363637,1.754938667064625
B_5,7,-7.353577846632534,4.597872342001964,0.28507348397057497,0.03701965237745131,0.14775294333923686,0.01650365918081135,2.265474838136739,1.473122348979102,0.5299898545689039,0.12713506747629758,0,0,4.045454545454546,1.8420734709300932
